,JAHR,MONAT,ZNR,ZNAME,STRTYP,STRNR,RINAME,FZTYP,DTVMS,DTVMF,DTVMO,DTVDD,DTVFR,DTVSA,DTVSF,TVMAX,TVMAXT,DATUM
203,2024,12,1208,Wienerbergstraße,B,225,Gesamt,LkwÄ,992,1245,1256,1268,1170,597,494,1508,"Mi,04.12.",2024-12-01
204,2024,12,1209,Atzgersdorfer Straße,G,0,Stranzenberg Brücke,Kfz,8301,9500,8947,9793,9384,7220,5496,11580,"Do,19.12.",2024-12-01
205,2024,12,1209,Atzgersdorfer Straße,G,0,Stranzenberg Brücke,LkwÄ,207,268,256,282,247,114,84,330,"Mi,04.12.",2024-12-01
206,2024,12,1209,Atzgersdorfer Straße,G,0,Rosenhügelstraße,Kfz,8996,10227,9544,10539,10221,7661,6240,12106,"Mi,18.12.",2024-12-01
207,2024,12,1209,Atzgersdorfer Straße,G,0,Rosenhügelstraße,LkwÄ,207,269,254,281,256,115,79,353,"Mi,04.12.",2024-12-01
208,2024,12,1209,Atzgersdorfer Straße,G,0,Gesamt,Kfz,17297,19726,18491,20332,19605,14881,11736,23567,"Do,19.12.",2024-12-01
209,2024,12,1209,Atzgersdorfer Straße,G,0,Gesamt,LkwÄ,413,538,511,563,502,229,163,683,"Mi,04.12.",2024-12-01
216,2024,12,1211,Laxenburger Straße II,B,230,Zentrum,Kfz,6444,8086,7856,8340,7673,4402,2920,9625,"Mi,18.12.",2024-12-01
217,2024,12,1211,Laxenburger Straße II,B,230,Zentrum,LkwÄ,1398,1895,1825,1998,1699,646,408,2434,"Mi,04.12.",2024-12-01
218,2024,12,1211,Laxenburger Straße II,B,230,S1,Kfz,7659,9722,9453,9927,9493,5197,3174,12382,"Mi,18.12.",2024-12-01
219,2024,12,1211,Laxenburger Straße II,B,230,S1,LkwÄ,1551,2104,2129,2150,1946,700,459,2726,"*Mi,04.12.",2024-12-01
220,2024,12,1211,Laxenburger Straße II,B,230,Gesamt,Kfz,14103,17807,17309,18267,17166,9599,6093,22007,"Mi,18.12.",2024-12-01
221,2024,12,1211,Laxenburger Straße II,B,230,Gesamt,LkwÄ,2950,3999,3954,4148,3646,1346,867,5160,"*Mi,04.12.",2024-12-01
222,2024,12,1212,Donaustadtstraße II,B,3,A 23,Kfz,10121,11512,11085,11673,11604,9216,6664,13200,"Di,17.12.",2024-12-01
223,2024,12,1212,Donaustadtstraße II,B,3,A 23,LkwÄ,443,604,595,638,522,188,130,793,"Mo,09.12.",2024-12-01
224,2024,12,1212,Donaustadtstraße II,B,3,Erzherzog-Karl-Str.,Kfz,8314,8932,8929,8832,9214,8289,6562,9977,"Fr,13.12.",2024-12-01
225,2024,12,1212,Donaustadtstraße II,B,3,Erzherzog-Karl-Str.,LkwÄ,429,576,589,598,499,201,140,748,"Mo,09.12.",2024-12-01
226,2024,12,1212,Donaustadtstraße II,B,3,Gesamt,Kfz,18435,20445,20013,20505,20818,17506,13226,22880,"Mi,18.12.",2024-12-01
227,2024,12,1212,Donaustadtstraße II,B,3,Gesamt,LkwÄ,872,1180,1184,1236,1021,388,269,1541,"Mo,09.12.",2024-12-01
240,2024,12,1215,Erzherzog-Karl-Straße III,B,3,Genochplatz,Kfz,11574,12006,11828,11870,12600,12166,10004,13103,"Fr,20.12.",2024-12-01
241,2024,12,1215,Erzherzog-Karl-Straße III,B,3,Genochplatz,LkwÄ,476,634,644,661,548,229,162,852,"Mo,02.12.",2024-12-01
242,2024,12,1215,Erzherzog-Karl-Straße III,B,3,Siegesplatz,Kfz,13134,14164,13806,14124,14719,12898,10326,15676,"Fr,13.12.",2024-12-01
243,2024,12,1215,Erzherzog-Karl-Straße III,B,3,Siegesplatz,LkwÄ,504,680,676,716,583,228,161,884,"Di,10.12.",2024-12-01
244,2024,12,1215,Erzherzog-Karl-Straße III,B,3,Gesamt,Kfz,24708,26169,25633,25994,27319,25064,20330,28677,"Fr,13.12.",2024-12-01
245,2024,12,1215,Erzherzog-Karl-Straße III,B,3,Gesamt,LkwÄ,980,1314,1320,1378,1131,458,324,1732,"Mo,02.12.",2024-12-01
246,2024,12,1216,Perchtoldsdorfer Straße,G,0,stadteinwärts,Kfz,3489,3919,3804,3946,3987,3260,2393,4525,"Fr,13.12.",2024-12-01
247,2024,12,1216,Perchtoldsdorfer Straße,G,0,stadteinwärts,LkwÄ,149,181,181,179,187,96,86,211,"Mi,04.12.",2024-12-01
248,2024,12,1216,Perchtoldsdorfer Straße,G,0,stadtauswärts,Kfz,3043,3400,3265,3411,3540,2853,2132,3946,"Fr,13.12.",2024-12-01
249,2024,12,1216,Perchtoldsdorfer Straße,G,0,stadtauswärts,LkwÄ,86,105,102,107,104,57,48,136,"Mi,04.12.",2024-12-01
250,2024,12,1216,Perchtoldsdorfer Straße,G,0,Gesamt,Kfz,6532,7319,7069,7357,7528,6112,4525,8471,"Fr,13.12.",2024-12-01
251,2024,12,1216,Perchtoldsdorfer Straße,G,0,Gesamt,LkwÄ,234,286,283,286,291,154,134,347,"Mi,04.12.",2024-12-01
252,2024,12,1217,Museumstraße,G,0,Landesgerichtsstraße,Kfz,5704,5912,3806,6728,6299,6288,4776,8060,"Do,19.12.",2024-12-01
253,2024,12,1217,Museumstraße,G,0,Landesgerichtsstraße,LkwÄ,101,111,20,149,121,137,51,181,"Do,19.12.",2024-12-01
254,2024,12,1217,Museumstraße,G,0,Getreidemarkt,Kfz,11116,11479,8908,12432,12074,12194,9464,14254,"Do,19.12.",2024-12-01
255,2024,12,1217,Museumstraße,G,0,Getreidemarkt,LkwÄ,228,269,158,312,288,218,118,365,"*Fr,13.12.",2024-12-01
256,2024,12,1217,Museumstraße,G,0,Gesamt,Kfz,16820,17391,12714,19160,18372,18483,14240,22314,"Do,19.12.",2024-12-01
257,2024,12,1217,Museumstraße,G,0,Gesamt,LkwÄ,329,380,178,461,409,355,170,543,"*Do,19.12.",2024-12-01
258,2024,12,1218,Spange Leopoldsdorf,G,0,Leopoldsdorfer Straß,Kfz,4063,4653,4438,4695,4807,3476,2711,5502,"*Fr,13.12.",2024-12-01
259,2024,12,1218,Spange Leopoldsdorf,G,0,Leopoldsdorfer Straß,LkwÄ,112,160,158,161,160,38,18,217,"Di,03.12.",2024-12-01
260,2024,12,1218,Spange Leopoldsdorf,G,0,Himberger Straße,Kfz,3730,4320,4180,4421,4218,3025,2447,5120,"Do,05.12.",2024-12-01
261,2024,12,1218,Spange Leopoldsdorf,G,0,Himberger Straße,LkwÄ,104,151,153,159,128,26,15,211,"Mo,09.12.",2024-12-01
262,2024,12,1218,Spange Leopoldsdorf,G,0,Gesamt,Kfz,7793,8973,8618,9116,9025,6501,5157,10522,"Do,05.12.",2024-12-01
263,2024,12,1218,Spange Leopoldsdorf,G,0,Gesamt,LkwÄ,217,311,312,320,288,64,33,427,"Di,03.12.",2024-12-01
270,2024,12,1220,Am Heumarkt,B,1,Schwarzenbergplatz,Kfz,6850,7998,7364,8322,7896,5716,4221,10125,"Di,17.12.",2024-12-01
271,2024,12,1220,Am Heumarkt,B,1,Schwarzenbergplatz,LkwÄ,195,244,204,265,234,134,89,335,"Do,05.12.",2024-12-01
272,2024,12,1220,Am Heumarkt,B,1,Urania,Kfz,14555,16215,14900,16666,16618,11577,11516,19771,"*Fr,13.12.",2024-12-01
273,2024,12,1220,Am Heumarkt,B,1,Urania,LkwÄ,628,766,737,779,765,416,355,967,"*Do,12.12.",2024-12-01
274,2024,12,1220,Am Heumarkt,B,1,Gesamt,Kfz,21406,24212,22264,24989,24514,17293,15737,29404,"*Fr,13.12.",2024-12-01
275,2024,12,1220,Am Heumarkt,B,1,Gesamt,LkwÄ,823,1010,942,1045,999,550,444,1298,"*Do,05.12.",2024-12-01
276,2024,12,1221,Grenzackerstraße,B,225,Laxenburger Straße,Kfz,14453,15376,14792,15504,15756,14419,11836,17041,"Fr,13.12.",2024-12-01
277,2024,12,1221,Grenzackerstraße,B,225,Laxenburger Straße,LkwÄ,366,467,437,497,423,234,152,613,"*Di,10.12.",2024-12-01
278,2024,12,1221,Grenzackerstraße,B,225,Verteilerkreis,Kfz,12889,13724,13506,13651,14194,12715,10605,15312,"Fr,13.12.",2024-12-01
279,2024,12,1221,Grenzackerstraße,B,225,Verteilerkreis,LkwÄ,446,577,593,581,546,251,182,699,"Mo,02.12.",2024-12-01
280,2024,12,1221,Grenzackerstraße,B,225,Gesamt,Kfz,27342,29100,28297,29155,29950,27134,22440,32353,"Fr,13.12.",2024-12-01
281,2024,12,1221,Grenzackerstraße,B,225,Gesamt,LkwÄ,812,1044,1030,1078,968,484,334,1291,"*Di,17.12.",2024-12-01
288,2024,12,1223,Adalbert-Stifter-Straße,B,226,Gürtelbrücke,Kfz,9184,10148,9483,10546,9888,8882,6600,11993,"Mi,18.12.",2024-12-01
289,2024,12,1223,Adalbert-Stifter-Straße,B,226,Gürtelbrücke,LkwÄ,397,481,457,483,504,334,194,619,"*Di,17.12.",2024-12-01
290,2024,12,1223,Adalbert-Stifter-Straße,B,226,Floridsdorfer Brücke,Kfz,8958,9815,9339,9972,9978,8884,6554,11259,"*Do,19.12.",2024-12-01
291,2024,12,1223,Adalbert-Stifter-Straße,B,226,Floridsdorfer Brücke,LkwÄ,237,301,290,309,294,148,106,384,"Do,05.12.",2024-12-01
292,2024,12,1223,Adalbert-Stifter-Straße,B,226,Gesamt,Kfz,18142,19963,18822,20517,19867,17766,13154,23057,"Mi,18.12.",2024-12-01
293,2024,12,1223,Adalbert-Stifter-Straße,B,226,Gesamt,LkwÄ,634,782,747,792,798,483,300,944,"*Di,17.12.",2024-12-01
294,2024,12,1224,Wagramer Str. II,B,8,Reichsbrücke,Kfz,9325,10851,11024,10652,11182,8856,5232,12260,"Do,05.12.",2024-12-01
295,2024,12,1224,Wagramer Str. II,B,8,Reichsbrücke,LkwÄ,372,532,543,562,435,108,66,786,"Do,05.12.",2024-12-01
296,2024,12,1224,Wagramer Str. II,B,8,Süßenbrunn,Kfz,8280,9433,9601,9155,9987,8624,4789,10726,"Fr,20.12.",2024-12-01
297,2024,12,1224,Wagramer Str. II,B,8,Süßenbrunn,LkwÄ,218,315,324,338,242,54,33,473,"Mo,02.12.",2024-12-01
298,2024,12,1224,Wagramer Str. II,B,8,Gesamt,Kfz,17604,20284,20625,19807,21168,17480,10021,22513,"Fr,20.12.",2024-12-01
299,2024,12,1224,Wagramer Str. II,B,8,Gesamt,LkwÄ,590,847,866,900,676,162,99,1257,"Do,05.12.",2024-12-01
306,2024,12,1603,Hirschstettner Straße,G,0,Kagran,Kfz,6829,7312,7320,7170,7690,7261,5204,8039,"Fr,20.12.",2024-12-01
307,2024,12,1603,Hirschstettner Straße,G,0,Kagran,LkwÄ,308,380,380,380,378,218,154,475,"Di,03.12.",2024-12-01
308,2024,12,1603,Hirschstettner Straße,G,0,S2,Kfz,7319,8166,8258,8078,8292,7408,4849,9280,"Di,17.12.",2024-12-01
309,2024,12,1603,Hirschstettner Straße,G,0,S2,LkwÄ,288,365,370,377,326,178,129,475,"Mo,09.12.",2024-12-01
310,2024,12,1603,Hirschstettner Straße,G,0,Gesamt,Kfz,14148,15477,15578,15248,15982,14668,10053,16976,"Fr,20.12.",2024-12-01
311,2024,12,1603,Hirschstettner Straße,G,0,Gesamt,LkwÄ,595,745,750,757,705,396,283,945,"Di,03.12.",2024-12-01
318,2024,12,1608,Margaretengürtel/Matzl.Pl,B,221,A23,Kfz,23011,24333,23571,24381,25152,23023,19228,27148,"Fr,13.12.",2024-12-01
319,2024,12,1608,Margaretengürtel/Matzl.Pl,B,221,A23,LkwÄ,3518,4264,4138,4389,4079,2678,1865,5144,"Do,12.12.",2024-12-01
320,2024,12,1608,Margaretengürtel/Matzl.Pl,B,221,Wienzeile,Kfz,22452,23828,22728,24010,24700,22325,18593,27191,"Do,19.12.",2024-12-01
321,2024,12,1608,Margaretengürtel/Matzl.Pl,B,221,Wienzeile,LkwÄ,740,975,934,1026,888,432,242,1281,"Do,05.12.",2024-12-01
322,2024,12,1608,Margaretengürtel/Matzl.Pl,B,221,Gesamt,Kfz,45463,48160,46298,48392,49852,45348,37820,54057,"Fr,13.12.",2024-12-01
323,2024,12,1608,Margaretengürtel/Matzl.Pl,B,221,Gesamt,LkwÄ,4258,5240,5073,5415,4967,3110,2107,6358,"Do,12.12.",2024-12-01
324,2024,12,1611,Simmeringer Hauptstr. II,B,225,Schwechat,Kfz,6100,6424,6490,6319,6629,6163,5139,7476,"Fr,20.12.",2024-12-01
325,2024,12,1611,Simmeringer Hauptstr. II,B,225,Schwechat,LkwÄ,194,264,275,265,246,104,45,378,"Mo,16.12.",2024-12-01
326,2024,12,1611,Simmeringer Hauptstr. II,B,225,Zentrum,Kfz,6870,7366,7251,7351,7550,6747,5525,8154,"Fr,13.12.",2024-12-01
327,2024,12,1611,Simmeringer Hauptstr. II,B,225,Zentrum,LkwÄ,406,526,508,547,492,248,152,676,"Do,05.12.",2024-12-01
328,2024,12,1611,Simmeringer Hauptstr. II,B,225,Gesamt,Kfz,12970,13789,13742,13670,14179,12910,10665,15542,"Fr,20.12.",2024-12-01
329,2024,12,1611,Simmeringer Hauptstr. II,B,225,Gesamt,LkwÄ,599,790,782,812,738,352,198,992,"Mo,16.12.",2024-12-01
330,2024,12,1612,Längenfeldgasse,G,0,Eichenstraße,Kfz,10754,12110,11604,12240,12388,10067,7271,13982,"Fr,13.12.",2024-12-01
331,2024,12,1612,Längenfeldgasse,G,0,Eichenstraße,LkwÄ,295,366,350,381,344,198,148,459,"Do,12.12.",2024-12-01
332,2024,12,1612,Längenfeldgasse,G,0,Wienerbergstraße,Kfz,7677,8605,8276,8683,8799,7087,5362,9657,"Fr,13.12.",2024-12-01
333,2024,12,1612,Längenfeldgasse,G,0,Wienerbergstraße,LkwÄ,364,446,427,462,424,255,190,566,"Mi,04.12.",2024-12-01
334,2024,12,1612,Längenfeldgasse,G,0,Gesamt,Kfz,18431,20715,19880,20923,21187,17154,12633,23639,"Fr,13.12.",2024-12-01
335,2024,12,1612,Längenfeldgasse,G,0,Gesamt,LkwÄ,659,812,777,844,768,453,339,992,"Mi,04.12.",2024-12-01
336,2024,12,1613,Lainzer Straße,G,0,Zentrum,Kfz,4518,5181,5006,5293,5090,3908,2975,6090,"Do,19.12.",2024-12-01
337,2024,12,1613,Lainzer Straße,G,0,Zentrum,LkwÄ,358,426,399,443,410,265,218,541,"Mo,02.12.",2024-12-01
338,2024,12,1613,Lainzer Straße,G,0,Fasangartengasse,Kfz,6254,7090,6820,7268,6940,5542,4271,8212,"Do,19.12.",2024-12-01
339,2024,12,1613,Lainzer Straße,G,0,Fasangartengasse,LkwÄ,546,662,588,705,635,398,298,836,"Do,05.12.",2024-12-01
340,2024,12,1613,Lainzer Straße,G,0,Gesamt,Kfz,10772,12271,11826,12561,12030,9450,7245,14302,"Do,19.12.",2024-12-01
341,2024,12,1613,Lainzer Straße,G,0,Gesamt,LkwÄ,903,1087,987,1148,1045,663,516,1348,"Do,05.12.",2024-12-01
342,2024,12,1614,Maxingstraße,G,0,Montecuccoliplatz,Kfz,4448,4927,4681,5035,4936,3969,3356,5557,"Mi,18.12.",2024-12-01
343,2024,12,1614,Maxingstraße,G,0,Montecuccoliplatz,LkwÄ,325,382,375,388,374,234,214,447,"Mi,04.12.",2024-12-01
344,2024,12,1614,Maxingstraße,G,0,Zentrum,Kfz,6848,7714,7278,7903,7742,6015,4848,9115,"Do,19.12.",2024-12-01
345,2024,12,1614,Maxingstraße,G,0,Zentrum,LkwÄ,562,687,650,715,654,383,308,855,"Mi,04.12.",2024-12-01
346,2024,12,1614,Maxingstraße,G,0,Gesamt,Kfz,11296,12641,11959,12938,12677,9984,8203,14648,"Do,19.12.",2024-12-01
347,2024,12,1614,Maxingstraße,G,0,Gesamt,LkwÄ,887,1068,1025,1103,1028,617,522,1302,"Mi,04.12.",2024-12-01
354,2024,12,1616,Gersthofer Straße,G,0,Lidlgasse,Kfz,7348,8111,7709,8362,7925,6844,5456,9449,"Mi,18.12.",2024-12-01
355,2024,12,1616,Gersthofer Straße,G,0,Lidlgasse,LkwÄ,681,798,771,852,682,406,504,1006,"*Mi,11.12.",2024-12-01
356,2024,12,1616,Gersthofer Straße,G,0,Türkenschanz-Park,Kfz,7756,8488,8161,8649,8452,7376,5881,9468,"Mi,18.12.",2024-12-01
357,2024,12,1616,Gersthofer Straße,G,0,Türkenschanz-Park,LkwÄ,762,910,893,942,845,627,417,1148,"Mi,04.12.",2024-12-01
358,2024,12,1616,Gersthofer Straße,G,0,Gesamt,Kfz,15104,16599,15870,17011,16376,14219,11337,18917,"Mi,18.12.",2024-12-01
359,2024,12,1616,Gersthofer Straße,G,0,Gesamt,LkwÄ,1443,1708,1664,1794,1527,1033,921,2145,"*Mi,04.12.",2024-12-01
360,2024,12,1617,Angerer Straße,G,0,Brünner Straße,Kfz,6644,7263,7306,7178,7442,6299,5071,8221,"*Fr,13.12.",2024-12-01
361,2024,12,1617,Angerer Straße,G,0,Brünner Straße,LkwÄ,179,246,230,264,217,82,41,328,"*Do,05.12.",2024-12-01
362,2024,12,1617,Angerer Straße,G,0,Donaufelder Str.,Kfz,5831,6414,6178,6549,6336,5367,4432,7328,"*Mi,18.12.",2024-12-01
363,2024,12,1617,Angerer Straße,G,0,Donaufelder Str.,LkwÄ,81,116,111,130,86,28,12,156,"*Do,05.12.",2024-12-01
364,2024,12,1617,Angerer Straße,G,0,Gesamt,Kfz,12475,13677,13485,13727,13778,11666,9503,15245,"*Fr,13.12.",2024-12-01
365,2024,12,1617,Angerer Straße,G,0,Gesamt,LkwÄ,260,362,341,393,304,110,53,484,"*Do,05.12.",2024-12-01
372,2024,12,1619,Breitenfurter Straße II,B,13,Liesinger Platz,Kfz,7544,8605,8558,8554,8802,7093,4773,9646,"Do,19.12.",2024-12-01
373,2024,12,1619,Breitenfurter Straße II,B,13,Liesinger Platz,LkwÄ,289,349,361,340,360,193,173,383,"Mo,09.12.",2024-12-01
374,2024,12,1619,Breitenfurter Straße II,B,13,Zentrum,Kfz,7682,8684,8449,8725,8864,7118,5141,9990,"Do,19.12.",2024-12-01
375,2024,12,1619,Breitenfurter Straße II,B,13,Zentrum,LkwÄ,345,421,426,416,431,231,193,483,"Di,03.12.",2024-12-01
376,2024,12,1619,Breitenfurter Straße II,B,13,Gesamt,Kfz,15226,17288,17007,17279,17666,14210,9914,19636,"Do,19.12.",2024-12-01
377,2024,12,1619,Breitenfurter Straße II,B,13,Gesamt,LkwÄ,634,770,787,755,792,424,366,858,"Di,03.12.",2024-12-01
378,2024,12,1620,Endresstraße,G,0,Mauerer Hauptplatz,Kfz,2736,3186,3088,3190,3298,2352,1670,3760,"Fr,20.12.",2024-12-01
379,2024,12,1620,Endresstraße,G,0,Mauerer Hauptplatz,LkwÄ,154,198,191,199,204,88,67,242,"Do,12.12.",2024-12-01
380,2024,12,1620,Endresstraße,G,0,Atzgersdorf,Kfz,1735,2032,1950,2067,2036,1430,1064,2313,"Do,12.12.",2024-12-01
381,2024,12,1620,Endresstraße,G,0,Atzgersdorf,LkwÄ,228,286,278,291,284,148,107,366,"Do,05.12.",2024-12-01
382,2024,12,1620,Endresstraße,G,0,Gesamt,Kfz,4471,5217,5038,5257,5334,3782,2734,6028,"Fr,20.12.",2024-12-01
383,2024,12,1620,Endresstraße,G,0,Gesamt,LkwÄ,382,484,469,490,488,236,174,603,"Do,05.12.",2024-12-01
384,2024,12,1621,Währinger Gürtel,B,221,Liechtenwerder Platz,Kfz,32474,33153,31644,33302,34630,33911,29713,37178,"Fr,13.12.",2024-12-01
385,2024,12,1621,Währinger Gürtel,B,221,Liechtenwerder Platz,LkwÄ,1558,2070,2008,2170,1870,892,479,2614,"Mi,11.12.",2024-12-01
386,2024,12,1621,Währinger Gürtel,B,221,Wienzeile,Kfz,36217,37563,36020,37699,39118,36812,32030,41910,"Fr,13.12.",2024-12-01
387,2024,12,1621,Währinger Gürtel,B,221,Wienzeile,LkwÄ,2024,2672,2647,2779,2410,1180,654,3402,"Mi,11.12.",2024-12-01
388,2024,12,1621,Währinger Gürtel,B,221,Gesamt,Kfz,68691,70716,67664,71002,73748,70723,61743,79088,"Fr,13.12.",2024-12-01
389,2024,12,1621,Währinger Gürtel,B,221,Gesamt,LkwÄ,3582,4742,4655,4949,4280,2072,1133,6016,"Mi,11.12.",2024-12-01
390,2024,12,1622,Himberger Straße II,B,16,Zentrum,Kfz,3787,4468,4429,4568,4245,3124,2219,5518,"Di,17.12.",2024-12-01
391,2024,12,1622,Himberger Straße II,B,16,Zentrum,LkwÄ,182,271,271,295,204,32,12,444,"Di,17.12.",2024-12-01
392,2024,12,1622,Himberger Straße II,B,16,Leopoldsdorfer Str.,Kfz,4854,5823,5457,6014,5755,3847,2661,6970,"Mi,18.12.",2024-12-01
393,2024,12,1622,Himberger Straße II,B,16,Leopoldsdorfer Str.,LkwÄ,829,1099,1064,1129,1062,476,259,1417,"Do,12.12.",2024-12-01
394,2024,12,1622,Himberger Straße II,B,16,Gesamt,Kfz,8641,10292,9886,10582,10000,6971,4880,12174,"Mi,18.12.",2024-12-01
395,2024,12,1622,Himberger Straße II,B,16,Gesamt,LkwÄ,1011,1371,1335,1424,1266,508,271,1859,"Di,17.12.",2024-12-01
396,2024,12,1623,Breitenleer Straße II,G,0,Stadteinwärts,Kfz,6098,6821,6724,6844,6878,5815,4196,7466,"Mi,04.12.",2024-12-01
397,2024,12,1623,Breitenleer Straße II,G,0,Stadteinwärts,LkwÄ,533,718,681,778,602,286,147,965,"Mo,16.12.",2024-12-01
398,2024,12,1623,Breitenleer Straße II,G,0,Stadtauswärts,Kfz,6992,7939,7757,7977,8064,6476,4578,8778,"Fr,13.12.",2024-12-01
399,2024,12,1623,Breitenleer Straße II,G,0,Stadtauswärts,LkwÄ,463,621,618,647,553,198,162,772,"*Mi,04.12.",2024-12-01
400,2024,12,1623,Breitenleer Straße II,G,0,Gesamt,Kfz,13090,14760,14481,14821,14942,12291,8774,16197,"Fr,13.12.",2024-12-01
401,2024,12,1623,Breitenleer Straße II,G,0,Gesamt,LkwÄ,996,1339,1299,1424,1156,484,309,1730,"*Mi,11.12.",2024-12-01
402,2024,12,1624,Seyringer Straße,G,0,Wassermanngasse,Kfz,6314,7097,7117,6927,7538,6623,3901,8222,"Fr,20.12.",2024-12-01
403,2024,12,1624,Seyringer Straße,G,0,Wassermanngasse,LkwÄ,227,329,339,360,232,68,26,486,"Mi,04.12.",2024-12-01
404,2024,12,1624,Seyringer Straße,G,0,Ernst-Kein-Gasse,Kfz,5366,6079,6205,5957,6256,5575,3209,6745,"Fr,06.12.",2024-12-01
405,2024,12,1624,Seyringer Straße,G,0,Ernst-Kein-Gasse,LkwÄ,178,257,257,279,195,58,23,408,"Mi,04.12.",2024-12-01
406,2024,12,1624,Seyringer Straße,G,0,Gesamt,Kfz,11680,13176,13323,12884,13794,12198,7110,14442,"Fr,13.12.",2024-12-01
407,2024,12,1624,Seyringer Straße,G,0,Gesamt,LkwÄ,406,586,596,640,427,126,49,894,"Mi,04.12.",2024-12-01
408,2024,12,1625,Favoritenstraße,G,0,Karlsplatz (Zentrum),Kfz,9655,10356,9877,10368,10920,9517,7729,12033,"Fr,13.12.",2024-12-01
409,2024,12,1625,Favoritenstraße,G,0,Karlsplatz (Zentrum),LkwÄ,142,192,188,195,191,86,30,263,"Do,19.12.",2024-12-01
410,2024,12,1625,Favoritenstraße,G,0,Südtiroler Platz,Kfz,3245,3485,3321,3495,3664,3240,2562,4029,"Fr,13.12.",2024-12-01
411,2024,12,1625,Favoritenstraße,G,0,Südtiroler Platz,LkwÄ,191,242,244,239,248,136,78,320,"Mo,09.12.",2024-12-01
412,2024,12,1625,Favoritenstraße,G,0,Gesamt,Kfz,12900,13841,13198,13863,14584,12757,10291,16062,"Fr,13.12.",2024-12-01
413,2024,12,1625,Favoritenstraße,G,0,Gesamt,LkwÄ,333,434,432,434,438,222,108,543,"*Do,19.12.",2024-12-01
414,2024,12,1626,Ludwig-van-Höhnel-Gasse,B,225,Verteilerkreis,Kfz,7997,8696,8312,8725,9096,7508,6280,10651,"Fr,06.12.",2024-12-01
415,2024,12,1626,Ludwig-van-Höhnel-Gasse,B,225,Verteilerkreis,LkwÄ,329,439,440,451,405,148,118,599,"Di,03.12.",2024-12-01
416,2024,12,1626,Ludwig-van-Höhnel-Gasse,B,225,Laaer-Berg-Str.,Kfz,9365,9926,9474,9964,10386,9172,7872,11167,"Fr,13.12.",2024-12-01
417,2024,12,1626,Ludwig-van-Höhnel-Gasse,B,225,Laaer-Berg-Str.,LkwÄ,628,830,822,856,770,334,217,1034,"Di,17.12.",2024-12-01
418,2024,12,1626,Ludwig-van-Höhnel-Gasse,B,225,Gesamt,Kfz,17362,18622,17786,18689,19482,16681,14152,21684,"Fr,13.12.",2024-12-01
419,2024,12,1626,Ludwig-van-Höhnel-Gasse,B,225,Gesamt,LkwÄ,957,1269,1261,1307,1175,482,335,1609,"Di,03.12.",2024-12-01
420,2024,12,1627,Felberstraße,B,224,Neubauguertel,Kfz,8824,9306,9040,9337,9552,8772,7477,10268,"Fr,13.12.",2024-12-01
421,2024,12,1627,Felberstraße,B,224,Neubauguertel,LkwÄ,399,514,498,528,497,261,146,655,"Mi,11.12.",2024-12-01
422,2024,12,1627,Felberstraße,B,224,Schweglerstraße,Kfz,7924,8335,7940,8391,8676,7986,6716,9606,"Fr,13.12.",2024-12-01
423,2024,12,1627,Felberstraße,B,224,Schweglerstraße,LkwÄ,58,71,67,76,63,44,27,97,"Do,05.12.",2024-12-01
424,2024,12,1627,Felberstraße,B,224,Gesamt,Kfz,16748,17641,16980,17727,18228,16758,14192,19874,"Fr,13.12.",2024-12-01
425,2024,12,1627,Felberstraße,B,224,Gesamt,LkwÄ,456,585,565,604,560,306,173,741,"Mi,11.12.",2024-12-01
426,2024,11,1075,Reichsbrücke,B,8,Leopoldstadt,Kfz,19702,22666,21992,22735,23131,15284,12267,26565,"Do,28.11.",2024-11-01
427,2024,11,1075,Reichsbrücke,B,8,Leopoldstadt,LkwÄ,659,849,938,841,782,308,252,1052,"Mo,25.11.",2024-11-01
428,2024,11,1075,Reichsbrücke,B,8,Donaustadt,Kfz,14491,15788,15020,16008,15899,12963,10829,17523,"Mi,27.11.",2024-11-01
429,2024,11,1075,Reichsbrücke,B,8,Donaustadt,LkwÄ,573,733,760,738,692,322,187,867,"Mo,25.11.",2024-11-01
430,2024,11,1075,Reichsbrücke,B,8,Gesamt,Kfz,34193,38454,37012,38743,39030,28247,23096,43290,"Do,28.11.",2024-11-01
431,2024,11,1075,Reichsbrücke,B,8,Gesamt,LkwÄ,1233,1582,1698,1579,1474,630,438,1919,"Mo,25.11.",2024-11-01
432,2024,11,1078,Westbahnhof,B,221,Wienzeile,Kfz,37603,37901,36409,37582,40348,39593,34423,41442,"Sa,30.11.",2024-11-01
433,2024,11,1078,Westbahnhof,B,221,Wienzeile,LkwÄ,768,982,990,1001,915,414,264,1079,"Di,12.11.",2024-11-01
434,2024,11,1078,Westbahnhof,B,221,Stadthalle,Kfz,31459,31371,30508,30898,33654,33598,29671,34819,"Sa,30.11.",2024-11-01
435,2024,11,1078,Westbahnhof,B,221,Stadthalle,LkwÄ,728,922,920,939,873,412,264,1099,"Do,14.11.",2024-11-01
436,2024,11,1078,Westbahnhof,B,221,Gesamt,Kfz,69062,69272,66916,68480,74002,73190,64094,76261,"Sa,30.11.",2024-11-01
437,2024,11,1078,Westbahnhof,B,221,Gesamt,LkwÄ,1495,1904,1910,1940,1788,827,529,2139,"Do,14.11.",2024-11-01
438,2024,11,1089,Floridsdorf-Br.,B,226,Brigittenau,Kfz,13118,14296,14132,14348,14304,12182,9343,15543,"Fr,29.11.",2024-11-01
